burst_num,slope,intercept,r_value,p_value,std_err,min_time,max_time
2324,-0.08396424308788945,742.8878209589566,-0.1609941042896916,2.8190824297863716e-18,0.00956660041895219,153.344,338.688
2326,-0.3056007341379651,578.4381623295227,-0.25926998171631777,4.008294142169772e-09,0.051012532284935706,-24.128,23.936
2327,-0.004757071831529842,510.6862933211042,-0.005770481105759397,0.8975871220841098,0.036940756395410036,-27.328,27.136
2328,-0.05398146309069524,564.9557145671732,-0.31419336015751714,7.13028424352319e-60,0.003221838912096879,-119.808,209.15200000000002
2329,-0.3573619245621853,638.4425954731564,-0.7086279812308959,2.643302049361235e-202,0.009790080234491103,-59.648,91.584
2330,3.334043422224387e-05,1056.7969871972732,2.4141779144437453e-05,0.9995703587560565,0.06188527250735976,-24.0,24.768
2332,0.13705681455676474,537.087,0.1321079864213819,0.003080262047261498,0.046082248586233734,-24.128,24.128
2340,0.02925911554530791,521.8933852968125,0.09867793207658639,0.00021288951924929578,0.007880292726632493,-67.008,90.368
2344,0.0373665929198331,526.8527436064378,0.18168331318501046,4.4164456462612537e-16,0.004558974548136894,-104.19200000000001,123.456
2345,0.05937221841216373,532.6167056284426,0.33653421317418913,1.4857355337877508e-84,0.002955823837928634,-118.272,361.28000000000003
2346,0.006502293859270748,486.2532469131723,0.0350093165411093,0.060215820184555666,0.0034587598278057914,-119.04,316.8
2347,0.09218592192762175,1022.6750380427319,0.130810194508586,0.00029942165197780385,0.025377017465551013,-40.512,48.704
2349,0.14135386209250392,563.8233186354709,0.08838302384235495,0.16187284026490956,0.10075483593448523,-13.248000000000001,15.232000000000001
2352,0.1292525232536808,528.3841391925589,0.13861809360644914,0.001890933325402579,0.04138008228037652,-24.384,25.024
2353,-0.15121006140627927,523.9798671075099,-0.15280931789152583,0.0006068726649847769,0.04382132506385869,-24.064,24.96
2357,-0.23041313190891258,536.4133696606633,-0.21924465004793614,7.400539114368084e-07,0.045947984391452965,-24.128,24.32
2358,-0.020664606844633462,487.6608271167814,-0.02235134357310805,0.6180593653687148,0.04141906884857258,-25.408,24.0
2360,0.05194360169091582,506.7189524379672,0.05271536506152828,0.2393474696951696,0.04409363444464501,-24.192,24.704
2362,0.1362210231404221,548.0823686740432,0.6161337783804355,5.43678892673135e-267,0.00344645263545291,-119.232,181.888
2365,0.23258851569775915,635.2454709850418,0.22297863859426748,4.728160480415789e-07,0.04556551163490646,-25.92,24.768
2367,-0.0331416770937364,523.3021481940809,-0.09209148242794137,0.0015699029994819195,0.010458551138745355,-57.408,75.584
2368,0.16872010437293308,542.6036795648375,0.11481048020881818,0.06558232805582512,0.09123972600976937,-15.168000000000001,15.616
2371,0.028997750224531122,407.1644805160541,0.08816327635185527,0.002989874297210404,0.00974637088591368,-53.312,73.856
2372,0.005277307454243154,526.5135504953541,0.005398251707045882,0.9041604804575156,0.043806470829441536,-24.32,24.064
2373,0.014487241723042518,451.48273349833954,0.09670861614459084,9.06898045194426e-07,0.0029428434860902593,-118.784,208.704
2375,0.01340771802778004,533.9122534641351,0.08993592577897627,1.2763414186000255e-06,0.002762385950703763,-119.808,276.16
2377,0.15743017919697955,1009.9657356398599,0.1085810092558987,0.015138284313673622,0.06458684981754867,-24.0,24.448
2380,-0.01667341817178289,543.5937173902315,-0.11063704043960865,4.516597491194935e-10,0.002665706907520215,-119.552,333.056
2381,-0.1523961843600887,799.7266115768039,-0.07443436107759901,0.23531894750219717,0.12810831717613472,-15.36,14.848
2382,0.03904009083182833,639.0120014341868,0.035547789411673275,0.42769977980197604,0.04918231632696887,-25.408,25.536
2383,-0.09631235119328735,561.8277055666113,-0.5325758097535398,9.15585002699305e-198,0.0029462234491733617,-119.168,208.832
2384,-0.3833600711211799,515.206142522276,-0.36838541096232563,1.6215293529786087e-17,0.04335309195840163,-24.128,24.192
2385,0.08138093044336663,604.7630154030659,0.20815357504904367,2.1720020722728752e-12,0.011457179915572619,-55.872,70.912
2387,-0.18157117890093324,533.0832940611823,-0.7493204053735671,0.0,0.003186389793396187,-119.552,171.264
2391,-0.0408236206720455,440.9059857259088,-0.10061852903088567,0.002967387596993694,0.013701372426359673,-47.04,54.784
2392,-0.2056084036575733,609.1331944051445,-0.5738512176631706,5.476838398093574e-113,0.008208023476457497,-68.544,86.08
2393,0.1638842655457421,531.2197844681027,0.1287536622339083,0.021031169910983635,0.07067281590056786,-14.976,21.056
2394,-0.19663894830850948,507.44930509775634,-0.9680217704110499,0.0,0.0013466510267746083,-249.6,274.30400000000003
2395,-0.06900040056840842,529.233,-0.06958315440141882,0.12020439343432025,0.04432807658875855,-24.128,24.128
2401,0.1153853316468121,474.50501872652063,0.13495439435042245,0.0024948618245786663,0.03796274504761789,-25.408,26.816
2405,0.11421978961296127,487.24121836681,0.6115404180704556,3.0666828406772447e-277,0.0028424097720625026,-118.784,266.176
2412,-0.07580224922275206,535.4551588725969,-0.07096543055320505,0.11299763294798357,0.04774459815370374,-25.792,24.256
2419,-0.039971070837457094,752.093783823399,-0.19338065126450454,4.619257472928253e-25,0.003828359782413226,-119.808,302.976
2423,-0.03728282126891318,517.9413389081396,-0.06287759916995463,0.0918112030512818,0.022084642968663516,-36.928,45.12
2424,0.06239075191633054,491.3942596340236,0.06260152337420816,0.1622091192632468,0.04457260178745873,-27.072,24.96
2428,0.03758082817245454,486.4133510803128,0.07035683169692264,0.0006254032544768735,0.010972626735403203,253.12,404.096
2429,-0.06032876551139428,755.5873919916605,-0.10547981580448564,4.051520128266821e-08,0.010959919900662415,134.912,307.32800000000003
2430,-0.025494504207396462,628.3108802802992,-0.10878761327725876,4.899936058340462e-06,0.005562462769520797,-89.92,118.016
2431,0.7701624415701686,1195.8292400934877,0.48000760198860604,3.531660852437753e-30,0.0630739484933752,-23.872,27.072
2432,0.057848394275931206,747.4226667805993,0.10138713328898143,0.0030496794165262827,0.019469523280292042,-43.648,56.512
2434,-0.022036585190948636,471.5908844878217,-0.022558866512991087,0.6148003940207474,0.04376246899140233,-24.32,24.128
2435,-0.09544798955519153,554.835891168173,-0.018463948230618792,0.77233174326646,0.3295342928302496,388.288,404.096
2436,0.11623464605992499,520.0232864254189,0.5042625206289862,1.3983876221749569e-134,0.004366604219862212,-98.816,134.272
2437,0.03727101275620937,538.4963410816399,0.09831325949740176,0.001914287872905689,0.011978273298427329,-56.128,63.808
2438,0.005486861247509031,498.5984208257944,0.016887594802984487,0.5672513822680705,0.009587895600652452,-59.52,71.744
2440,0.15532012047454216,650.0558592620849,0.6577594526511541,0.0,0.0034172960576739696,-119.808,244.672
2441,-0.11359835121079077,456.8480322556231,-0.489701108196408,7.623007965307802e-131,0.004350863323464173,-119.808,203.71200000000002
2442,0.06853176653774005,491.40068745802057,0.2482039451464378,3.2420051849035433e-22,0.006957269490303971,-72.44800000000001,94.848
2443,-0.19296763597545424,511.12050376552696,-0.6555969361928319,2.4451628202810897e-222,0.00523287191482731,-93.312,112.0
2446,0.04178810637717204,547.5938453334545,0.04341143871294588,0.3250216951902374,0.042418698702804555,-24.448,34.368
2447,0.08545656553769372,501.39655726384365,0.47072070288159007,1.8706225241005573e-149,0.003078545407321343,-119.808,249.472
2448,0.19477094924520305,521.5763366481207,0.2030558016097258,4.71989750231283e-06,0.042087288758430874,-24.704,25.024
2449,0.013415076778632493,530.5042335649139,0.01343138428217509,0.7644848051814768,0.04475262755871517,-24.192,24.064
2450,-0.08327922543783287,540.3037083267411,-0.4773220208387729,3.8148276590628533e-163,0.0028637941721298267,-99.584,222.144
2451,-0.032163932238984436,546.3350634203262,-0.1682110085756574,2.3703403492299492e-15,0.004031409141330831,-107.968,137.92000000000002
2452,0.014019231699263677,537.6072805251109,0.047976081540026395,0.06914098831442632,0.007707694256339169,-70.208,92.928
2453,-0.11321719927253944,849.6444222006012,-0.15954372147410742,5.607171576802654e-05,0.027910238119663817,-33.664,42.368
2454,-0.033495066722682605,610.5921652634864,-0.030996833702564633,0.48922519513036433,0.048399414329629624,-24.512,25.216
2458,0.05690283480064882,520.7857988679953,0.046356439176605084,0.414517213563651,0.06964274057680563,-15.296000000000001,19.776
2460,-0.30915795153922837,546.3816514108481,-0.21443566584766274,0.0003683242207367212,0.08569976945646614,-13.952,17.408
2463,0.12682802079505473,575.2630584966655,0.12281033563909899,0.005965622576950053,0.045926735784785636,-24.128,24.064
2464,-0.14884098038692734,564.95425,-0.1452142890995783,0.0011289865493895775,0.04544336717517316,-24.0,24.0
2472,-0.0499760691242381,547.9034902766123,-0.2802827153969396,2.902286427108948e-44,0.0035076801665396046,-118.784,166.592
2476,-0.0675014392524056,514.4498517818919,-0.3203161535111891,1.771523697071922e-48,0.00448862672829182,-94.72,127.936
2477,-0.0975173280419103,447.6421079190613,-0.27229466716382245,2.5268795990684716e-18,0.010952082137624386,-51.84,68.224
2482,-0.16410203614669727,977.5208084754211,-0.5544121385855694,1.902067177675705e-179,0.005225874516794684,-110.72,146.43200000000002
2484,-0.0976389195203887,549.1540545263714,-0.17323085122586704,3.3282192839102427e-06,0.020833029055216418,-36.096000000000004,46.336
2485,-0.006126091053633057,570.7680539650862,-0.0059037338345447835,0.8952356333682165,0.04649801766596267,-24.128,24.064
2487,-0.15096389498180263,550.5452722427342,-0.13493659470409072,0.006536056180122191,0.05522053289376253,-24.256,18.112000000000002
2495,0.21139954182268972,995.3242491010953,0.6697653772987024,1.011695692260003e-309,0.004806339572898751,-115.328,153.28
2496,-0.05768644714990482,505.3912949958021,-0.3175831968482966,1.2106902265753345e-54,0.0036071377888182636,-115.648,146.048
2500,0.12050259969480798,798.8959168430148,0.5350549154109837,1.6424293229431614e-219,0.003493616849878252,-119.808,285.568
2502,0.032292256921746684,456.49852198771794,0.03288525244375042,0.46358475061560556,0.044023449179227715,-24.064,24.448
2504,0.15949079780176753,986.57,0.10139837284426834,0.02335917129298631,0.07012062668440236,-24.128,24.128
2505,0.06046483382972149,720.3909913775753,0.25008888882987484,1.0588178157181592e-35,0.004769418242309679,-118.784,240.576
2508,0.054628244168209716,471.1660785181402,0.2444721904484573,3.1433030531658385e-26,0.005076114585882965,-89.60000000000001,117.12
2510,-0.010700198504303033,482.5038352774969,-0.029064934570034538,0.3653699300607326,0.011815527102336439,-49.92,63.04
2511,-0.019955546980860276,482.64599895462413,-0.13719635811764805,8.25491682140445e-13,0.002774820051001536,-119.808,262.464
2512,0.03409827373546504,519.1510234342786,0.03315988733843919,0.45940602652067164,0.04605383211264509,-24.32,24.128
2513,0.028892432085913643,552.713405306079,0.028662466786534772,0.5225370604259165,0.045152042142894346,-24.512,25.28
2514,0.014149798731530036,1040.7632972064407,0.009738504365056888,0.828037130869097,0.06510625770794493,-24.128,24.192
2515,-1.787947805971769,1076.5646511135067,-0.8931373536083806,8.1823386404388855e-230,0.035155128410114235,-42.24,34.368
2519,0.36390280808957354,916.796019622808,0.8463223396445622,0.0,0.004020697351530848,-119.552,364.48
2522,0.058310686538633555,499.0475319549256,0.3757939897377047,4.479392559748116e-108,0.0025403452727331666,-119.808,334.976
2523,0.035591230624558684,551.5223329674401,0.03432473958279755,0.44377795178994695,0.04643710011632279,-24.064,24.832
2528,-0.11332939183752405,523.395578144415,-0.3886676489873561,1.4100896109839458e-77,0.005830784843612965,-118.784,210.496
2529,0.02486723231443563,574.4841830057362,0.023770017259995044,0.5959328168772372,0.04686628803596231,-24.32,24.064
2530,-1.1613612836438825,922.0910176779702,-0.08468923243843895,0.4247828395395893,1.4483752466906439,399.36,405.12
2533,0.016927146870942843,523.7529537001736,0.12493239959081587,2.607901300315114e-12,0.002409367984983009,-119.808,313.088
2536,0.042183642716542576,474.11275,0.04413140148236631,0.32471341377272545,0.04279158419950585,-24.128,24.128
2537,1.0591396973380314,566.8854666305368,0.5478677273839557,6.72021078438079e-25,0.09368478657403324,-14.208,19.52
2541,0.005230348632917247,548.1835253888715,0.011267493304611794,0.5516922137227855,0.008786093915245785,129.6,308.288
2542,-0.02987578146805103,663.4715339919491,-0.13852383788163625,1.5618859022098599e-10,0.004645526731928443,-118.784,154.752
2551,0.029884293629187073,545.6747421018617,0.06670524602721774,0.0026583205347899953,0.009933495941207173,-118.528,209.984
2560,-0.1804797040912539,546.0273605808624,-0.43387909965102145,2.945779884434263e-52,0.011248872962543299,-54.784,71.296
2564,-0.0808365544997517,551.492423539488,-0.0769280859699173,0.08572256660804785,0.04694824001014612,-24.128,24.256
2569,0.1592655470312291,609.0620733776198,0.4585427188661801,7.847860218701904e-78,0.00802872337349873,-72.768,96.32000000000001
2570,0.0493024773487199,554.0185616479199,0.10704628560305271,0.001627079873723533,0.015596992762589124,-43.008,57.344
2581,-0.060485708453217976,558.8250199104118,-0.20597647071976533,2.802868770764338e-31,0.005142861316845316,-118.4,405.504
2583,0.40376198350378945,1261.347840766944,0.25466980466563693,7.657040782170302e-09,0.06870247452937836,-24.256,24.128
2585,0.06148580557771287,532.2566886444622,0.06415266947782784,0.15203432425521177,0.042859779833175425,-25.28,23.68
2586,-0.08426442596118738,1029.0465653443882,-0.10870316782369181,0.002024448446221184,0.02721032366079254,-38.528,52.032000000000004
2589,0.3864896526516525,783.6235463838669,0.7835670185127493,0.0,0.006795050469874338,-119.808,181.248
2593,0.12300552507332398,704.6397378651393,0.4250420322835102,7.91852786921965e-83,0.006064134225972059,-91.072,120.32000000000001
2597,-0.05364756278592608,796.0608084440183,-0.0430538826056762,0.3366778545129254,0.055785344243788705,-24.064,24.192
2599,0.07057999062667138,580.6551506791002,0.06933068608286555,0.12155861441688343,0.04550877435423298,-24.192,24.0
2600,-0.038017884660643576,484.3959447449927,-0.19294975816692167,3.981449719808509e-18,0.004338258744417475,-95.936,129.024
2603,0.1797694077572886,561.5530868816788,0.551181650168298,2.0570101649641275e-123,0.006930195428788142,-71.872,101.696
2606,0.4990923666858095,755.8366778208826,0.6320234581501594,7.258087038682682e-299,0.011825396429583053,232.64000000000001,404.096
2608,0.030906466502527475,535.6605007564531,0.14131920635531606,1.1172489825923706e-09,0.0050472950336251715,-99.776,108.736
2610,0.046205377208874465,528.3603817050265,0.0548279042952878,0.032505490903430016,0.021590278171916614,102.016,199.296
2611,-0.02180914586701125,455.31501859017453,-0.04444758617083618,0.22037254777167872,0.017780921421801356,-36.480000000000004,49.024
2614,-0.0006119110359793066,513.0478283246125,-0.0006067598397247476,0.9892020745601242,0.04519149478757023,-24.064,24.32
2615,-0.006140868599954389,549.9621069844096,-0.006112612460583922,0.8915514409098075,0.045017373946529,-24.064,23.936
2619,-0.10684604396558693,929.3020299469807,-0.09922583114094372,0.0001135880533696795,0.027610396288556487,307.648,404.096
2620,-0.04731301399398162,761.605465092405,-0.07987755856669712,0.022084547372407597,0.02063117444708593,-36.864000000000004,77.056
2623,-0.275288881672622,578.4110214548898,-0.2633349711040559,2.238660345415038e-09,0.04519181130695738,-24.192,27.456
2628,0.17354809919228498,763.2371385132817,0.12672635092288376,0.014991790829502312,0.07100628521409978,-17.664,23.68
2632,0.1729381176932213,510.4774383314006,0.18272664130477945,4.0224160063181174e-05,0.04173846975463158,-24.32,25.216
2633,0.08591475752889112,657.1807369003367,0.0806668993853315,0.07151552576338567,0.04757076181831337,-25.344,24.192
2634,0.450012972164564,738.7903356937843,0.8147051043745778,0.0,0.006807231898770531,-118.784,202.624
2636,0.03862159782737022,526.7820160091509,0.1784559766820877,9.235194012657771e-15,0.0049429049088286275,-88.57600000000001,125.632
2640,-0.06125568043396272,484.0172931529045,-0.26199669470323805,6.737478710250245e-27,0.005602519712351945,-80.64,106.24000000000001
2641,0.3170119117485983,904.9251337129442,0.2553764309097614,6.938042599100804e-09,0.05378181709215497,-25.792,26.176000000000002
2649,0.08279174591193383,877.51275,0.06288500959378385,0.1603122898071713,0.05887959603972985,-24.192,24.192
2660,0.007791917509204512,537.2714322156528,0.01981816167316929,0.5200200736879359,0.012108082469264102,-52.032000000000004,70.336
2662,0.1128806447025817,578.8710689922739,0.24960354416268,8.804881285135484e-16,0.013807061343012949,-48.896,65.664
2663,0.09121292435697768,525.1519456678317,0.16852518506761938,2.812712926972818e-06,0.01932669840454643,-39.488,49.152
2664,-0.023153986754382412,594.6391330378691,-0.11017470026419743,6.957042000444934e-07,0.004650921308554112,-99.328,139.84
2665,0.07839114677868318,677.4734118435358,0.3068016094593538,5.909242629617433e-43,0.005564502011815471,-93.888,125.12
2671,0.015120282377181245,562.2189399430157,0.07578697776245462,0.000770823808020102,0.004488939526127064,-105.408,126.656
2677,0.09844862099644122,562.1785978647687,0.11072205755418132,0.013240107077300764,0.03959882290519045,-27.264,27.648
2679,-0.41314408521422774,1094.7276912214538,-0.25982862613500907,3.7021096491555984e-09,0.06880527733608047,-24.128,24.256
2680,-0.08138359349432656,603.0550673232204,-0.06016024353395669,0.2714880490859496,0.07388677421035104,-16.64,21.248
2681,-0.06068292359520215,841.7156508006245,-0.22211296074860204,4.1917495601295787e-26,0.005669007128445543,-118.528,191.36
2688,-0.017651694236141217,569.138553347621,-0.09820084385682269,3.3509703937561445e-06,0.003788039888264857,-111.744,147.45600000000002
2690,0.02365672548835903,528.0251179847844,0.023732971602812885,0.596506004558836,0.04465452724808418,-24.064,24.128
2691,0.028265770800936944,612.2840426423537,0.1071562185735573,1.1283093881031608e-05,0.006417670403534601,-84.736,111.104
2693,0.2843578551589379,640.7949972568255,0.24221921623855228,4.1461757917971265e-08,0.051040260170551126,-24.32,24.0
2695,-0.17589468489263096,502.4785960967277,-0.708819826749404,3.294667e-318,0.0038343966744432472,-114.752,133.824
2696,-0.053988207004124836,599.0476107659814,-0.3101387921059618,7.388625448406802e-59,0.003253120815124385,-119.808,183.424
2697,-0.4056600095170648,586.6199919277904,-0.1274241134134517,0.008309517220731324,0.15298577103516334,27.456,54.784
2700,-0.09660977564324655,981.9097214701196,-0.4440586555615374,1.504838674922586e-136,0.003672774071820225,-118.784,236.416
2701,0.02574787272983603,599.6264329108377,0.02395294805687035,0.5931061032843266,0.048155188484177505,-25.216,24.192
2703,-0.06084587809582141,1189.4637693853304,-0.2824639502553336,2.802679233549184e-54,0.0038405046584649586,-119.936,240.89600000000002
2709,0.06557081711708583,836.0388371144418,0.15209220162845571,2.0384653623625895e-07,0.012543498376334394,-56.0,75.264
2711,0.054416239762409016,548.1420695878736,0.10015510682297438,9.535783380148985e-07,0.011073991762668902,253.056,405.632
2715,-0.08906968412619583,886.5413513793522,-0.06625267310587789,0.13904074467248514,0.06011136465964319,-24.064,24.448
2719,-0.0963402982902321,524.416069355081,-0.47071708134837376,1.2437509399516856e-120,0.0038692571886322965,-108.992,141.824
2725,0.024152189245928997,594.1752334916126,0.049626624173851726,0.18718312112327457,0.018293801764085408,-44.288000000000004,53.184000000000005
2727,-0.025057678844115434,529.4595145267376,-0.16851689478178192,1.6916645729732335e-18,0.002834398450995969,-119.808,254.912
2728,0.7662897119054933,1213.9529656057898,0.4778157742410114,6.990791932942354e-30,0.06313059223401549,-24.064,26.048000000000002
2736,0.6503074888111647,658.6138536284336,0.40038464381090055,1.2358709509297586e-13,0.08385831066034721,-15.232000000000001,20.544
2748,0.08322584124052396,625.1561735461606,0.06740336924637115,0.13229195961272275,0.05520432730653202,-24.192,24.32
2749,0.011273552317353872,574.221873196802,0.03200823254923294,0.2853575992485323,0.010547120511456586,-58.624,70.976
2750,-0.5345263192379294,622.7824934023539,-0.6935596626958019,6.239669626896407e-101,0.02107554182066649,-36.864000000000004,46.72
2751,-0.14978866998142462,610.7504968359717,-0.43067322911595735,3.985737911081906e-59,0.008766739533587097,-69.312,86.144
2753,-0.03185849450452492,551.9596614635767,-0.10193691264924765,0.00016614722752586767,0.008436759647455232,-68.16,85.312
2755,0.32073001221853653,1032.22473568429,0.23886072745443881,6.636927690583633e-08,0.058487083316795835,-24.064,24.064
2757,0.03355342388002138,926.4855737095642,0.025969066170912488,0.5623663280706066,0.05787877718139485,-24.128,24.064
2760,0.08841246722462939,517.0924403055442,0.061949372964724275,0.2913958532504483,0.08364551158157306,-15.232000000000001,18.496
2767,0.03072985078953031,540.2305840049656,0.15506614754658016,1.2114770025287554e-12,0.00429886553792839,-101.248,132.8
2770,0.06566617446615179,602.9808853118712,0.025236984775640434,0.5745975663149585,0.11691313460103357,234.112,265.856
2774,0.07647571502627307,579.3784760138674,0.5351959643671566,1.0408777579219728e-254,0.00205681864224883,-205.696,187.072
2775,-0.19724990614030183,564.875621957368,-0.7000460363283526,2.714817399633746e-291,0.004526415087707392,-103.04,126.528
2776,-0.2353179316671312,599.0244007878925,-0.24329941366832292,3.593878797513287e-08,0.04203869138134686,-27.968,24.576
2780,-0.1799482815133412,922.7449341211743,-0.673449311499214,0.0,0.003807034789348229,-119.296,217.344
2788,-0.07516212306984944,520.3672674431971,-0.07750078214347089,0.08340943630211642,0.04332814363960234,-24.064,24.896
2790,-0.07140427922029643,571.6356111530971,-0.40162002886324416,5.070958712878858e-102,0.003184026705328769,-118.784,185.088
2793,0.18476131027905665,795.3680970919438,0.1538869707883869,0.0012674506170686187,0.0569455961802312,-21.568,28.672
2795,0.27025953341653053,607.8603516949307,0.2453440429610503,2.736786350369912e-08,0.04785309255894343,-24.064,24.128
2797,-4.0227695618852043e-05,609.8421212004461,-5.1656254859567e-05,0.9990338449905101,0.033206331102199727,-26.560000000000002,35.648
2798,0.27094588619978544,581.1428375869207,0.7871531420272813,0.0,0.004046082452233437,-119.808,206.4
2799,0.09206054205091997,632.7858653206816,0.08646212168835085,0.05334316777107768,0.04753391031011201,-24.064,27.456
2800,-0.15918226741840305,625.0869061674426,-0.15755845097835464,0.00040560708374181453,0.0447074260385264,-24.448,24.384
2801,0.06457504331874678,638.9486328027723,0.06011402462799883,0.17958301968712062,0.048049414999891224,-24.256,24.128
2810,0.06957513548911036,597.31941770028,0.07338405146591116,0.1012089440743165,0.04237065315162094,-24.64,26.112000000000002
2812,0.1173386009406333,502.18682183844805,0.4844629384026076,2.509049487373303e-113,0.004843106347420642,-91.904,123.712
2814,0.29653892057547954,611.3018642454584,0.27036150064082703,7.989154466296316e-10,0.04731945294980341,-24.128,24.064
2815,-0.3213743294405099,723.0471698734106,-0.23104748169390876,7.417954136672798e-15,0.04074828657426211,262.08,332.736
2821,-0.22231527793271963,607.0874563555753,-0.19333682216718065,1.3400302285460208e-05,0.050555417267189255,-24.064,24.32
2823,-0.14512070972644103,649.1317311372889,-0.13238138602976765,0.003019047024584865,0.048690988315770733,-24.192,24.128
2825,0.39456318101927484,722.7122442565658,0.8767079026537181,0.0,0.004835915882663989,-115.136,132.864
2828,-0.1394404577034267,517.2102387160604,-0.14518693536869162,0.0011314543228698039,0.042581441366308766,-24.512,24.32
2830,-0.4226466885743931,599.2816636792721,-0.37303215191618677,5.925325836843496e-18,0.047106357344453106,-24.704,27.072
2831,0.09626124673410187,574.5392409362667,0.8065377009957775,5.920385171265051e-263,0.0020879276429669196,-182.272,341.632
2834,-0.0385286972786341,488.30295418312915,-0.039953427734616395,0.37265790123894615,0.0431786147142055,-24.0,24.64
2843,0.04211234828554271,577.4362346330998,0.06908021653602653,0.06855189524461612,0.023085395023293313,-34.88,45.12
2844,-0.10289343790030019,632.4236156504483,-0.10004458527199503,0.025281053907342334,0.04585588289087071,-24.512,26.752
2846,-0.05500188649138814,939.794,-0.04014148099238084,0.3704101840618791,0.061350674632182835,-24.0,24.0
2848,0.2499276654507276,565.0899206105663,0.2638389490756962,1.233873669939411e-08,0.043072636187247146,-23.424,29.12
2849,0.2037278688112812,958.3710200852275,0.14771348700807174,0.0009233474694000296,0.06112588651696592,-25.728,24.832
2850,-0.03379611455290418,518.8792221349854,-0.034749273885400465,0.4381584078273605,0.043555600095471075,-24.832,25.792
2851,0.2227235766977956,565.5011486989976,0.23590253577890422,9.436785155790504e-08,0.04111359017821068,-25.856,25.152
2852,0.11891456871333018,471.35258786723676,0.09970986896374458,0.0012832200233964816,0.036832275360795155,68.864,135.36
2853,0.4006257355365705,1068.6433747310666,0.4946411551313549,4.619269971710482e-55,0.023851073065574838,-48.576,51.328
2855,-0.005110559863671975,883.7916229256496,-0.02311356879972417,0.23373668515856502,0.004290767422033579,-118.592,182.464
2856,-0.07495386200820388,648.4579735398911,-0.19573001719347882,2.68813112728639e-33,0.006172975225714303,255.232,492.16
2857,0.0357134402450591,589.8579945267104,0.0874754309262939,0.003915104745371614,0.01235273048017152,-90.304,84.16
2860,0.12076130935916726,888.2518590382111,0.09384892296222751,0.035913499309260716,0.05740673223400704,-24.064,25.472
2861,-0.05561287410260435,643.0163650443733,-0.05241733796461459,0.24201781840840622,0.047477545375182804,-25.28,24.448
2862,-0.22259998618133206,509.4352618610722,-0.7435353529546851,0.0,0.004501315968211442,-119.104,139.392
2863,-0.42407630969658217,770.8679578214476,-0.8843885024200248,0.0,0.004445265230528779,-119.808,174.784
2864,-0.024190237685640367,517.3410632079929,-0.11844642068212138,1.7511673435131772e-07,0.00461367057444453,-105.85600000000001,118.4
2873,0.15221996888470854,551.8735,0.14720344975863198,0.0009622687809171679,0.045833382474432846,-24.512,24.512
2877,1.5069527329273014,496.1453873406467,0.7619080922961977,0.0,0.024196326592679937,-118.784,405.12
2879,0.009120512568259959,485.15633314359786,0.008904053685441811,0.8425707211399264,0.045898615796003434,-24.192,24.256
2880,-0.002338924616445281,525.333414710529,-0.0020862360167968365,0.9675816797476402,0.05751220816178506,-18.496,24.768
2889,0.1386575665096943,1174.155479452612,0.5151725405500389,4.106663822025116e-211,0.004131211810503478,-118.784,314.88
2890,-0.14400331252664064,1046.286050028828,-0.5546454597698338,7.107312395547648e-213,0.004206183815369167,-119.04,210.68800000000002
2891,0.00022971488647230477,579.9352993193924,0.0015071356070430438,0.9362832346014233,0.0028732556537680565,-118.784,245.184
2892,0.11255169130075958,540.5862733458783,0.11249136735235644,0.011833140392366234,0.04455051986322489,-24.128,24.192
2893,-0.14424595593096,555.9936551157926,-0.2131056400350464,4.52944965108021e-08,0.02605993306007943,-37.632,37.76
2894,-0.13118773651861837,649.6779545525075,-0.126691561555623,0.0045502581736245485,0.046027483132584326,-23.936,28.608
2896,0.18944056856115338,617.3208153126423,0.17291284293787296,0.00010187546866962028,0.04835479820687944,-24.0,24.448
2897,-0.05156809493146827,578.3078352376059,-0.2009028044922121,2.068707809185321e-17,0.006010765662656706,-84.032,114.62400000000001
2898,-0.15769184428556993,521.1066598250517,-0.3522021491794741,1.0123405038374619e-28,0.013711480645641464,-47.616,60.544000000000004
2901,0.010496869162146606,583.1316679917753,0.04452446448368653,0.06065711678349467,0.00559182234902201,-90.24,115.2
2910,0.01762525079330801,554.7986859919746,0.01728695881914725,0.6997859093366632,0.04568116118080018,-24.448,24.512
2913,-0.3339915400229684,565.4965297724116,-0.752828163413904,5.190063289807615e-262,0.007722194808582315,-72.896,90.368
2916,0.016560562773954603,531.0970739556977,0.02571959607014279,0.5179997255335332,0.02560405306015351,-35.136,38.08
2917,0.8868428685079822,900.465422078732,0.7985400487689879,2.72156460391058e-165,0.02457471754426203,-44.480000000000004,44.096000000000004
2918,-0.025850553112307915,779.287136088498,-0.02067065967454605,0.6447251298852241,0.05602837543928927,-24.128,24.448
2919,0.004158729895050043,575.8136132245072,0.011662359217608893,0.6779830145764678,0.010013482358452237,-71.68,72.896
2922,-0.19465262463653638,666.8616351192409,-0.18277169130669185,5.87698371970282e-11,0.02947432158606798,324.288,405.12
2924,-0.24648263847081303,761.5421594930662,-0.3269731878833179,8.423790644033411e-51,0.015977663102308005,276.8,404.096
2925,-0.1366696780228189,574.5566373234377,-0.3395314192815834,2.4769784304494553e-30,0.011574516200886823,-56.768,68.736
2927,-0.11097756876350057,592.6171582053255,-0.3260408538405079,7.175582677564544e-28,0.009855526273558695,-118.784,-50.496
2929,0.08791258244011495,788.2508385844926,0.4002733694304508,3.777475731176468e-100,0.003958650390530961,-119.424,175.296
